,item,a,b,start,end,passage,condition,first_mention,mentions_start,mentions_end,stim_number,knowledge_cue
846,magazine,Ben,Cameron,bed,table,"Ben is reading a magazine near the table. When Ben is done, Ben puts the magazine on the bed. Cameron comes into the room. Cameron moves the magazine to a table. Ben looks for the magazine on the [MASK] .",True belief,End,1,2,1,Implicit
847,magazine,Ben,Cameron,table,bed,"Ben is reading a magazine near the bed. When Ben is done, Ben puts the magazine on the table. Cameron comes into the room. Cameron moves the magazine to a bed. Ben looks for the magazine on the [MASK] .",True belief,End,1,2,1,Implicit
848,magazine,Ben,Cameron,table,desk,"Ben is reading a magazine near the desk. When Ben is done, Ben puts the magazine on the table. Cameron comes into the room. Cameron moves the magazine to a desk. Ben looks for the magazine on the [MASK] .",True belief,End,1,2,1,Implicit
849,magazine,Ben,Cameron,desk,table,"Ben is reading a magazine near the table. When Ben is done, Ben puts the magazine on the desk. Cameron comes into the room. Cameron moves the magazine to a table. Ben looks for the magazine on the [MASK] .",True belief,End,1,2,1,Implicit
850,magazine,Ben,Cameron,desk,bed,"Ben is reading a magazine near the bed. When Ben is done, Ben puts the magazine on the desk. Cameron comes into the room. Cameron moves the magazine to a bed. Ben looks for the magazine on the [MASK] .",True belief,End,1,2,1,Implicit
851,magazine,Ben,Cameron,bed,desk,"Ben is reading a magazine near the desk. When Ben is done, Ben puts the magazine on the bed. Cameron comes into the room. Cameron moves the magazine to a desk. Ben looks for the magazine on the [MASK] .",True belief,End,1,2,1,Implicit
852,magazine,Marta,Catherine,bed,table,"Marta is reading a magazine near the table. When Marta is done, Marta puts the magazine on the bed. Catherine comes into the room. Catherine moves the magazine to a table. Marta looks for the magazine on the [MASK] .",True belief,End,1,2,1,Implicit
853,magazine,Marta,Catherine,table,bed,"Marta is reading a magazine near the bed. When Marta is done, Marta puts the magazine on the table. Catherine comes into the room. Catherine moves the magazine to a bed. Marta looks for the magazine on the [MASK] .",True belief,End,1,2,1,Implicit
854,magazine,Marta,Catherine,table,desk,"Marta is reading a magazine near the desk. When Marta is done, Marta puts the magazine on the table. Catherine comes into the room. Catherine moves the magazine to a desk. Marta looks for the magazine on the [MASK] .",True belief,End,1,2,1,Implicit
855,magazine,Marta,Catherine,desk,table,"Marta is reading a magazine near the table. When Marta is done, Marta puts the magazine on the desk. Catherine comes into the room. Catherine moves the magazine to a table. Marta looks for the magazine on the [MASK] .",True belief,End,1,2,1,Implicit
856,magazine,Marta,Catherine,desk,bed,"Marta is reading a magazine near the bed. When Marta is done, Marta puts the magazine on the desk. Catherine comes into the room. Catherine moves the magazine to a bed. Marta looks for the magazine on the [MASK] .",True belief,End,1,2,1,Implicit
857,magazine,Marta,Catherine,bed,desk,"Marta is reading a magazine near the desk. When Marta is done, Marta puts the magazine on the bed. Catherine comes into the room. Catherine moves the magazine to a desk. Marta looks for the magazine on the [MASK] .",True belief,End,1,2,1,Implicit
858,magazine,Marta,Tyler,bed,table,"Marta is reading a magazine near the table. When Marta is done, Marta puts the magazine on the bed. Tyler comes into the room. Tyler moves the magazine to a table. Marta looks for the magazine on the [MASK] .",True belief,End,1,2,1,Implicit
859,magazine,Marta,Tyler,table,bed,"Marta is reading a magazine near the bed. When Marta is done, Marta puts the magazine on the table. Tyler comes into the room. Tyler moves the magazine to a bed. Marta looks for the magazine on the [MASK] .",True belief,End,1,2,1,Implicit
860,magazine,Marta,Tyler,table,desk,"Marta is reading a magazine near the desk. When Marta is done, Marta puts the magazine on the table. Tyler comes into the room. Tyler moves the magazine to a desk. Marta looks for the magazine on the [MASK] .",True belief,End,1,2,1,Implicit
861,magazine,Marta,Tyler,desk,table,"Marta is reading a magazine near the table. When Marta is done, Marta puts the magazine on the desk. Tyler comes into the room. Tyler moves the magazine to a table. Marta looks for the magazine on the [MASK] .",True belief,End,1,2,1,Implicit
862,magazine,Marta,Tyler,desk,bed,"Marta is reading a magazine near the bed. When Marta is done, Marta puts the magazine on the desk. Tyler comes into the room. Tyler moves the magazine to a bed. Marta looks for the magazine on the [MASK] .",True belief,End,1,2,1,Implicit
863,magazine,Marta,Tyler,bed,desk,"Marta is reading a magazine near the desk. When Marta is done, Marta puts the magazine on the bed. Tyler comes into the room. Tyler moves the magazine to a desk. Marta looks for the magazine on the [MASK] .",True belief,End,1,2,1,Implicit
864,book,Ben,Sonja,bed,table,"Ben is reading a book. When Ben is done, Ben puts the book on the bed. Ben leaves to get something to eat in the kitchen. Sonja comes into the room, passing by the table. Sonja moves the book to a table. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit
865,book,Ben,Sonja,table,bed,"Ben is reading a book. When Ben is done, Ben puts the book on the table. Ben leaves to get something to eat in the kitchen. Sonja comes into the room, passing by the bed. Sonja moves the book to a bed. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit
866,book,Ben,Sonja,table,desk,"Ben is reading a book. When Ben is done, Ben puts the book on the table. Ben leaves to get something to eat in the kitchen. Sonja comes into the room, passing by the desk. Sonja moves the book to a desk. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit
867,book,Ben,Sonja,desk,table,"Ben is reading a book. When Ben is done, Ben puts the book on the desk. Ben leaves to get something to eat in the kitchen. Sonja comes into the room, passing by the table. Sonja moves the book to a table. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit
868,book,Ben,Sonja,desk,bed,"Ben is reading a book. When Ben is done, Ben puts the book on the desk. Ben leaves to get something to eat in the kitchen. Sonja comes into the room, passing by the bed. Sonja moves the book to a bed. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit
869,book,Ben,Sonja,bed,desk,"Ben is reading a book. When Ben is done, Ben puts the book on the bed. Ben leaves to get something to eat in the kitchen. Sonja comes into the room, passing by the desk. Sonja moves the book to a desk. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit
870,book,Ben,Emily,bed,table,"Ben is reading a book. When Ben is done, Ben puts the book on the bed. Ben leaves to get something to eat in the kitchen. Emily comes into the room, passing by the table. Emily moves the book to a table. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit
871,book,Ben,Emily,table,bed,"Ben is reading a book. When Ben is done, Ben puts the book on the table. Ben leaves to get something to eat in the kitchen. Emily comes into the room, passing by the bed. Emily moves the book to a bed. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit
872,book,Ben,Emily,table,desk,"Ben is reading a book. When Ben is done, Ben puts the book on the table. Ben leaves to get something to eat in the kitchen. Emily comes into the room, passing by the desk. Emily moves the book to a desk. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit
873,book,Ben,Emily,desk,table,"Ben is reading a book. When Ben is done, Ben puts the book on the desk. Ben leaves to get something to eat in the kitchen. Emily comes into the room, passing by the table. Emily moves the book to a table. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit
874,book,Ben,Emily,desk,bed,"Ben is reading a book. When Ben is done, Ben puts the book on the desk. Ben leaves to get something to eat in the kitchen. Emily comes into the room, passing by the bed. Emily moves the book to a bed. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit
875,book,Ben,Emily,bed,desk,"Ben is reading a book. When Ben is done, Ben puts the book on the bed. Ben leaves to get something to eat in the kitchen. Emily comes into the room, passing by the desk. Emily moves the book to a desk. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit
876,book,Marta,Sonja,bed,table,"Marta is reading a book. When Marta is done, Marta puts the book on the bed. Marta leaves to get something to eat in the kitchen. Sonja comes into the room, passing by the table. Sonja moves the book to a table. Then Marta comes back into the room. Marta looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit
877,book,Marta,Sonja,table,bed,"Marta is reading a book. When Marta is done, Marta puts the book on the table. Marta leaves to get something to eat in the kitchen. Sonja comes into the room, passing by the bed. Sonja moves the book to a bed. Then Marta comes back into the room. Marta looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit
878,book,Marta,Sonja,table,desk,"Marta is reading a book. When Marta is done, Marta puts the book on the table. Marta leaves to get something to eat in the kitchen. Sonja comes into the room, passing by the desk. Sonja moves the book to a desk. Then Marta comes back into the room. Marta looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit
879,book,Marta,Sonja,desk,table,"Marta is reading a book. When Marta is done, Marta puts the book on the desk. Marta leaves to get something to eat in the kitchen. Sonja comes into the room, passing by the table. Sonja moves the book to a table. Then Marta comes back into the room. Marta looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit
880,book,Marta,Sonja,desk,bed,"Marta is reading a book. When Marta is done, Marta puts the book on the desk. Marta leaves to get something to eat in the kitchen. Sonja comes into the room, passing by the bed. Sonja moves the book to a bed. Then Marta comes back into the room. Marta looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit
881,book,Marta,Sonja,bed,desk,"Marta is reading a book. When Marta is done, Marta puts the book on the bed. Marta leaves to get something to eat in the kitchen. Sonja comes into the room, passing by the desk. Sonja moves the book to a desk. Then Marta comes back into the room. Marta looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit
882,book,Marta,Catherine,bed,table,"Marta is reading a book. When Marta is done, Marta puts the book on the bed. Marta leaves to get something to eat in the kitchen. Catherine comes into the room, passing by the table. Catherine moves the book to a table. Then Marta comes back into the room. Marta looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit
