,Unnamed: 0,item,a,b,start,end,passage,condition,first_mention,mentions_start,mentions_end,stim_number,knowledge_cue,log_odds
858,858,magazine,Marta,Tyler,bed,table,"Marta is reading a magazine near the table. When Marta is done, Marta puts the magazine on the bed. Tyler comes into the room. Tyler moves the magazine to a table. Marta looks for the magazine on the [MASK] .",True belief,End,1,2,1,Implicit,1.0877313544495535
859,859,magazine,Marta,Tyler,table,bed,"Marta is reading a magazine near the bed. When Marta is done, Marta puts the magazine on the table. Tyler comes into the room. Tyler moves the magazine to a bed. Marta looks for the magazine on the [MASK] .",True belief,End,1,2,1,Implicit,6.325498584357221
860,860,magazine,Marta,Tyler,table,desk,"Marta is reading a magazine near the desk. When Marta is done, Marta puts the magazine on the table. Tyler comes into the room. Tyler moves the magazine to a desk. Marta looks for the magazine on the [MASK] .",True belief,End,1,2,1,Implicit,4.619022398981323
861,861,magazine,Marta,Tyler,desk,table,"Marta is reading a magazine near the table. When Marta is done, Marta puts the magazine on the desk. Tyler comes into the room. Tyler moves the magazine to a table. Marta looks for the magazine on the [MASK] .",True belief,End,1,2,1,Implicit,-1.5420379300135658
862,862,magazine,Marta,Tyler,desk,bed,"Marta is reading a magazine near the bed. When Marta is done, Marta puts the magazine on the desk. Tyler comes into the room. Tyler moves the magazine to a bed. Marta looks for the magazine on the [MASK] .",True belief,End,1,2,1,Implicit,1.9408959372552161
863,863,magazine,Marta,Tyler,bed,desk,"Marta is reading a magazine near the desk. When Marta is done, Marta puts the magazine on the bed. Tyler comes into the room. Tyler moves the magazine to a desk. Marta looks for the magazine on the [MASK] .",True belief,End,1,2,1,Implicit,4.321990014268397
864,864,book,Ben,Sonja,bed,table,"Ben is reading a book. When Ben is done, Ben puts the book on the bed. Ben leaves to get something to eat in the kitchen. Sonja comes into the room, passing by the table. Sonja moves the book to a table. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit,3.4283885639317395
865,865,book,Ben,Sonja,table,bed,"Ben is reading a book. When Ben is done, Ben puts the book on the table. Ben leaves to get something to eat in the kitchen. Sonja comes into the room, passing by the bed. Sonja moves the book to a bed. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit,3.7467289530463783
866,866,book,Ben,Sonja,table,desk,"Ben is reading a book. When Ben is done, Ben puts the book on the table. Ben leaves to get something to eat in the kitchen. Sonja comes into the room, passing by the desk. Sonja moves the book to a desk. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit,4.516218180797386
867,867,book,Ben,Sonja,desk,table,"Ben is reading a book. When Ben is done, Ben puts the book on the desk. Ben leaves to get something to eat in the kitchen. Sonja comes into the room, passing by the table. Sonja moves the book to a table. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit,-1.177183101294288
868,868,book,Ben,Sonja,desk,bed,"Ben is reading a book. When Ben is done, Ben puts the book on the desk. Ben leaves to get something to eat in the kitchen. Sonja comes into the room, passing by the bed. Sonja moves the book to a bed. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit,1.4514608313934505
869,869,book,Ben,Sonja,bed,desk,"Ben is reading a book. When Ben is done, Ben puts the book on the bed. Ben leaves to get something to eat in the kitchen. Sonja comes into the room, passing by the desk. Sonja moves the book to a desk. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit,4.664867447132972
870,870,book,Ben,Emily,bed,table,"Ben is reading a book. When Ben is done, Ben puts the book on the bed. Ben leaves to get something to eat in the kitchen. Emily comes into the room, passing by the table. Emily moves the book to a table. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit,2.9309349062619483
871,871,book,Ben,Emily,table,bed,"Ben is reading a book. When Ben is done, Ben puts the book on the table. Ben leaves to get something to eat in the kitchen. Emily comes into the room, passing by the bed. Emily moves the book to a bed. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit,4.756281869238182
872,872,book,Ben,Emily,table,desk,"Ben is reading a book. When Ben is done, Ben puts the book on the table. Ben leaves to get something to eat in the kitchen. Emily comes into the room, passing by the desk. Emily moves the book to a desk. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit,6.072021466308967
873,873,book,Ben,Emily,desk,table,"Ben is reading a book. When Ben is done, Ben puts the book on the desk. Ben leaves to get something to eat in the kitchen. Emily comes into the room, passing by the table. Emily moves the book to a table. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit,-1.5238103464833854
874,874,book,Ben,Emily,desk,bed,"Ben is reading a book. When Ben is done, Ben puts the book on the desk. Ben leaves to get something to eat in the kitchen. Emily comes into the room, passing by the bed. Emily moves the book to a bed. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit,1.6340580211173132
875,875,book,Ben,Emily,bed,desk,"Ben is reading a book. When Ben is done, Ben puts the book on the bed. Ben leaves to get something to eat in the kitchen. Emily comes into the room, passing by the desk. Emily moves the book to a desk. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit,5.794291932797015
876,876,book,Marta,Sonja,bed,table,"Marta is reading a book. When Marta is done, Marta puts the book on the bed. Marta leaves to get something to eat in the kitchen. Sonja comes into the room, passing by the table. Sonja moves the book to a table. Then Marta comes back into the room. Marta looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit,2.426804563710219
877,877,book,Marta,Sonja,table,bed,"Marta is reading a book. When Marta is done, Marta puts the book on the table. Marta leaves to get something to eat in the kitchen. Sonja comes into the room, passing by the bed. Sonja moves the book to a bed. Then Marta comes back into the room. Marta looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit,3.8636455518924318
878,878,book,Marta,Sonja,table,desk,"Marta is reading a book. When Marta is done, Marta puts the book on the table. Marta leaves to get something to eat in the kitchen. Sonja comes into the room, passing by the desk. Sonja moves the book to a desk. Then Marta comes back into the room. Marta looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit,5.8566437035106444
879,879,book,Marta,Sonja,desk,table,"Marta is reading a book. When Marta is done, Marta puts the book on the desk. Marta leaves to get something to eat in the kitchen. Sonja comes into the room, passing by the table. Sonja moves the book to a table. Then Marta comes back into the room. Marta looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit,-0.05430981760826089
880,880,book,Marta,Sonja,desk,bed,"Marta is reading a book. When Marta is done, Marta puts the book on the desk. Marta leaves to get something to eat in the kitchen. Sonja comes into the room, passing by the bed. Sonja moves the book to a bed. Then Marta comes back into the room. Marta looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit,1.2568054110364026
881,881,book,Marta,Sonja,bed,desk,"Marta is reading a book. When Marta is done, Marta puts the book on the bed. Marta leaves to get something to eat in the kitchen. Sonja comes into the room, passing by the desk. Sonja moves the book to a desk. Then Marta comes back into the room. Marta looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit,5.011009227532074
882,882,book,Marta,Catherine,bed,table,"Marta is reading a book. When Marta is done, Marta puts the book on the bed. Marta leaves to get something to eat in the kitchen. Catherine comes into the room, passing by the table. Catherine moves the book to a table. Then Marta comes back into the room. Marta looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit,2.489797553688591
883,883,book,Marta,Catherine,table,bed,"Marta is reading a book. When Marta is done, Marta puts the book on the table. Marta leaves to get something to eat in the kitchen. Catherine comes into the room, passing by the bed. Catherine moves the book to a bed. Then Marta comes back into the room. Marta looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit,4.17657758831915
884,884,book,Marta,Catherine,table,desk,"Marta is reading a book. When Marta is done, Marta puts the book on the table. Marta leaves to get something to eat in the kitchen. Catherine comes into the room, passing by the desk. Catherine moves the book to a desk. Then Marta comes back into the room. Marta looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit,6.022576375279748
885,885,book,Marta,Catherine,desk,table,"Marta is reading a book. When Marta is done, Marta puts the book on the desk. Marta leaves to get something to eat in the kitchen. Catherine comes into the room, passing by the table. Catherine moves the book to a table. Then Marta comes back into the room. Marta looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit,-1.3633603670104233
886,886,book,Marta,Catherine,desk,bed,"Marta is reading a book. When Marta is done, Marta puts the book on the desk. Marta leaves to get something to eat in the kitchen. Catherine comes into the room, passing by the bed. Catherine moves the book to a bed. Then Marta comes back into the room. Marta looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit,0.5726156114814391
887,887,book,Marta,Catherine,bed,desk,"Marta is reading a book. When Marta is done, Marta puts the book on the bed. Marta leaves to get something to eat in the kitchen. Catherine comes into the room, passing by the desk. Catherine moves the book to a desk. Then Marta comes back into the room. Marta looks for the book on the [MASK] .",False belief,Start,1,2,1,Implicit,5.36184271326024
888,888,magazine,Ben,Cameron,bed,table,"Ben is reading a magazine. When Ben is done, Ben puts the magazine on the bed. Ben leaves to get something to eat in the kitchen. Cameron comes into the room, passing by the table. Cameron moves the magazine to a table. Then Ben comes back into the room. Ben looks for the magazine on the [MASK] .",False belief,Start,1,2,1,Implicit,1.1121063380114737
889,889,magazine,Ben,Cameron,table,bed,"Ben is reading a magazine. When Ben is done, Ben puts the magazine on the table. Ben leaves to get something to eat in the kitchen. Cameron comes into the room, passing by the bed. Cameron moves the magazine to a bed. Then Ben comes back into the room. Ben looks for the magazine on the [MASK] .",False belief,Start,1,2,1,Implicit,6.7415304248745205
