,Unnamed: 0,Item,Condition,Condition code,Scenario,Modified,First_mention,Recent_mention,prior_mentions_start,prior_mentions_end,num_sentences,probability,belief,consistency,final_word,masked_passages
1997,1997,100,4,FB-IC,"Judith passed by the study. Judith finished the portrait and left it to dry in the study.  While Judith was out for a walk, Alan moved the portrait to the lounge. When Judith wanted to admire the portrait she looked in the lounge.",Yes,Start,End,2,1,4,0.5564206838607788,FB,IC,lounge,"Judith passed by the study. Judith finished the portrait and left it to dry in the study.  While Judith was out for a walk, Alan moved the portrait to the lounge. When Judith wanted to admire the portrait she looked in the [MASK] ."
1998,1998,100,4,FB-IC,"Judith finished the portrait and left it to dry in the study.  While Judith was out for a walk, Alan moved the portrait to the lounge. Judith was near the study. When Judith wanted to admire the portrait she looked in the lounge.",Yes,Start,Start,2,1,4,0.006181228905916216,FB,IC,lounge,"Judith finished the portrait and left it to dry in the study.  While Judith was out for a walk, Alan moved the portrait to the lounge. Judith was near the study. When Judith wanted to admire the portrait she looked in the [MASK] ."
1999,1999,100,4,FB-IC,"Judith finished the portrait and left it to dry in the study.  While Judith was out for a walk, Alan moved the portrait to the lounge. Judith was near the lounge. When Judith wanted to admire the portrait she looked in the lounge.",Yes,Start,End,1,2,4,0.48298484086990356,FB,IC,lounge,"Judith finished the portrait and left it to dry in the study.  While Judith was out for a walk, Alan moved the portrait to the lounge. Judith was near the lounge. When Judith wanted to admire the portrait she looked in the [MASK] ."
2000,2000,101,1,TB-C,"Monika performed her guitar solo then put the guitar in the corridor.  Later, Monika watched Roy move the guitar to the storeroom. When Monika wanted to play her guitar she looked in the storeroom.",No,Start,End,1,1,3,8.382861415157099e-05,TB,C,storeroom,"Monika performed her guitar solo then put the guitar in the corridor.  Later, Monika watched Roy move the guitar to the storeroom. When Monika wanted to play her guitar she looked in the [MASK] ."
2001,2001,101,1,TB-C,"Monika passed by the storeroom. Monika performed her guitar solo then put the guitar in the corridor.  Later, Monika watched Roy move the guitar to the storeroom. When Monika wanted to play her guitar she looked in the storeroom.",Yes,End,End,1,2,4,1.2999777027289385e-05,TB,C,storeroom,"Monika passed by the storeroom. Monika performed her guitar solo then put the guitar in the corridor.  Later, Monika watched Roy move the guitar to the storeroom. When Monika wanted to play her guitar she looked in the [MASK] ."
2002,2002,101,1,TB-C,"Monika passed by the corridor. Monika performed her guitar solo then put the guitar in the corridor.  Later, Monika watched Roy move the guitar to the storeroom. When Monika wanted to play her guitar she looked in the storeroom.",Yes,Start,End,2,1,4,9.343330930278173e-06,TB,C,storeroom,"Monika passed by the corridor. Monika performed her guitar solo then put the guitar in the corridor.  Later, Monika watched Roy move the guitar to the storeroom. When Monika wanted to play her guitar she looked in the [MASK] ."
2003,2003,101,1,TB-C,"Monika performed her guitar solo then put the guitar in the corridor.  Later, Monika watched Roy move the guitar to the storeroom. Monika was near the corridor. When Monika wanted to play her guitar she looked in the storeroom.",Yes,Start,Start,2,1,4,3.355230728629979e-05,TB,C,storeroom,"Monika performed her guitar solo then put the guitar in the corridor.  Later, Monika watched Roy move the guitar to the storeroom. Monika was near the corridor. When Monika wanted to play her guitar she looked in the [MASK] ."
2004,2004,101,1,TB-C,"Monika performed her guitar solo then put the guitar in the corridor.  Later, Monika watched Roy move the guitar to the storeroom. Monika was near the storeroom. When Monika wanted to play her guitar she looked in the storeroom.",Yes,Start,End,1,2,4,8.044916467042638e-05,TB,C,storeroom,"Monika performed her guitar solo then put the guitar in the corridor.  Later, Monika watched Roy move the guitar to the storeroom. Monika was near the storeroom. When Monika wanted to play her guitar she looked in the [MASK] ."
2005,2005,101,2,TB-IC,"Monika performed her guitar solo then put the guitar in the corridor.  Later, Monika watched Roy move the guitar to the storeroom. When Monika wanted to play her guitar she looked in the corridor.",No,Start,End,1,1,3,0.6086344122886658,TB,IC,corridor,"Monika performed her guitar solo then put the guitar in the corridor.  Later, Monika watched Roy move the guitar to the storeroom. When Monika wanted to play her guitar she looked in the [MASK] ."
2006,2006,101,2,TB-IC,"Monika passed by the storeroom. Monika performed her guitar solo then put the guitar in the corridor.  Later, Monika watched Roy move the guitar to the storeroom. When Monika wanted to play her guitar she looked in the corridor.",Yes,End,End,1,2,4,0.7693837285041809,TB,IC,corridor,"Monika passed by the storeroom. Monika performed her guitar solo then put the guitar in the corridor.  Later, Monika watched Roy move the guitar to the storeroom. When Monika wanted to play her guitar she looked in the [MASK] ."
2007,2007,101,2,TB-IC,"Monika passed by the corridor. Monika performed her guitar solo then put the guitar in the corridor.  Later, Monika watched Roy move the guitar to the storeroom. When Monika wanted to play her guitar she looked in the corridor.",Yes,Start,End,2,1,4,0.8967020511627197,TB,IC,corridor,"Monika passed by the corridor. Monika performed her guitar solo then put the guitar in the corridor.  Later, Monika watched Roy move the guitar to the storeroom. When Monika wanted to play her guitar she looked in the [MASK] ."
2008,2008,101,2,TB-IC,"Monika performed her guitar solo then put the guitar in the corridor.  Later, Monika watched Roy move the guitar to the storeroom. Monika was near the corridor. When Monika wanted to play her guitar she looked in the corridor.",Yes,Start,Start,2,1,4,0.26742276549339294,TB,IC,corridor,"Monika performed her guitar solo then put the guitar in the corridor.  Later, Monika watched Roy move the guitar to the storeroom. Monika was near the corridor. When Monika wanted to play her guitar she looked in the [MASK] ."
2009,2009,101,2,TB-IC,"Monika performed her guitar solo then put the guitar in the corridor.  Later, Monika watched Roy move the guitar to the storeroom. Monika was near the storeroom. When Monika wanted to play her guitar she looked in the corridor.",Yes,Start,End,1,2,4,0.4532020688056946,TB,IC,corridor,"Monika performed her guitar solo then put the guitar in the corridor.  Later, Monika watched Roy move the guitar to the storeroom. Monika was near the storeroom. When Monika wanted to play her guitar she looked in the [MASK] ."
2010,2010,101,3,FB-C,"Monika performed her guitar solo then put the guitar in the corridor.  While Monika was at the toilet, Roy moved the guitar to the storeroom. When Monika wanted to play her guitar she looked in the corridor.",No,Start,End,1,1,3,0.48964786529541016,FB,C,corridor,"Monika performed her guitar solo then put the guitar in the corridor.  While Monika was at the toilet, Roy moved the guitar to the storeroom. When Monika wanted to play her guitar she looked in the [MASK] ."
2011,2011,101,3,FB-C,"Monika passed by the storeroom. Monika performed her guitar solo then put the guitar in the corridor.  While Monika was at the toilet, Roy moved the guitar to the storeroom. When Monika wanted to play her guitar she looked in the corridor.",Yes,End,End,1,2,4,0.8275706768035889,FB,C,corridor,"Monika passed by the storeroom. Monika performed her guitar solo then put the guitar in the corridor.  While Monika was at the toilet, Roy moved the guitar to the storeroom. When Monika wanted to play her guitar she looked in the [MASK] ."
2012,2012,101,3,FB-C,"Monika passed by the corridor. Monika performed her guitar solo then put the guitar in the corridor.  While Monika was at the toilet, Roy moved the guitar to the storeroom. When Monika wanted to play her guitar she looked in the corridor.",Yes,Start,End,2,1,4,0.0715271756052971,FB,C,corridor,"Monika passed by the corridor. Monika performed her guitar solo then put the guitar in the corridor.  While Monika was at the toilet, Roy moved the guitar to the storeroom. When Monika wanted to play her guitar she looked in the [MASK] ."
2013,2013,101,3,FB-C,"Monika performed her guitar solo then put the guitar in the corridor.  While Monika was at the toilet, Roy moved the guitar to the storeroom. Monika was near the corridor. When Monika wanted to play her guitar she looked in the corridor.",Yes,Start,Start,2,1,4,0.8553010821342468,FB,C,corridor,"Monika performed her guitar solo then put the guitar in the corridor.  While Monika was at the toilet, Roy moved the guitar to the storeroom. Monika was near the corridor. When Monika wanted to play her guitar she looked in the [MASK] ."
2014,2014,101,3,FB-C,"Monika performed her guitar solo then put the guitar in the corridor.  While Monika was at the toilet, Roy moved the guitar to the storeroom. Monika was near the storeroom. When Monika wanted to play her guitar she looked in the corridor.",Yes,Start,End,1,2,4,0.7080003619194031,FB,C,corridor,"Monika performed her guitar solo then put the guitar in the corridor.  While Monika was at the toilet, Roy moved the guitar to the storeroom. Monika was near the storeroom. When Monika wanted to play her guitar she looked in the [MASK] ."
2015,2015,101,4,FB-IC,"Monika performed her guitar solo then put the guitar in the corridor.  While Monika was at the toilet, Roy moved the guitar to the storeroom. When Monika wanted to play her guitar she looked in the storeroom.",No,Start,End,1,1,3,1.1118143447674804e-05,FB,IC,storeroom,"Monika performed her guitar solo then put the guitar in the corridor.  While Monika was at the toilet, Roy moved the guitar to the storeroom. When Monika wanted to play her guitar she looked in the [MASK] ."
2016,2016,101,4,FB-IC,"Monika passed by the storeroom. Monika performed her guitar solo then put the guitar in the corridor.  While Monika was at the toilet, Roy moved the guitar to the storeroom. When Monika wanted to play her guitar she looked in the storeroom.",Yes,End,End,1,2,4,7.137639386201049e-06,FB,IC,storeroom,"Monika passed by the storeroom. Monika performed her guitar solo then put the guitar in the corridor.  While Monika was at the toilet, Roy moved the guitar to the storeroom. When Monika wanted to play her guitar she looked in the [MASK] ."
2017,2017,101,4,FB-IC,"Monika passed by the corridor. Monika performed her guitar solo then put the guitar in the corridor.  While Monika was at the toilet, Roy moved the guitar to the storeroom. When Monika wanted to play her guitar she looked in the storeroom.",Yes,Start,End,2,1,4,0.00016777144628576942,FB,IC,storeroom,"Monika passed by the corridor. Monika performed her guitar solo then put the guitar in the corridor.  While Monika was at the toilet, Roy moved the guitar to the storeroom. When Monika wanted to play her guitar she looked in the [MASK] ."
2018,2018,101,4,FB-IC,"Monika performed her guitar solo then put the guitar in the corridor.  While Monika was at the toilet, Roy moved the guitar to the storeroom. Monika was near the corridor. When Monika wanted to play her guitar she looked in the storeroom.",Yes,Start,Start,2,1,4,6.434418992284921e-06,FB,IC,storeroom,"Monika performed her guitar solo then put the guitar in the corridor.  While Monika was at the toilet, Roy moved the guitar to the storeroom. Monika was near the corridor. When Monika wanted to play her guitar she looked in the [MASK] ."
